Subcategory,CategoryName,Priority,Url
"Business, Office & Industrial - Other Categories","Electrical & Test Equipment - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Electrical-Test-Equipment/92074/bn_1839251
"Business, Office & Industrial - Other Categories","Hand Tools - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Hand-Tools-in-Business-Office-Industrial/46576/bn_1841480
"Business, Office & Industrial - Other Categories","Industrial Supply / MRO - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Other-Material-Handling-Supply/26224/bn_2316178
"Business, Office & Industrial - Other Categories","Industrial Tools - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Industrial-Tools/64808/bn_1838515
"Business, Office & Industrial - Other Categories","Manufacturing & Woodworking - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Manufacturing-Woodworking/147849/bn_1841717
"Business, Office & Industrial - Other Categories","Medical / Lab Equipment - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Medical-Lab-Equipment/11815/bn_1842067
"Business, Office & Industrial - Other Categories","Metalworking / Milling / Welding - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Metalworking-Milling-Welding/11804/bn_1841102
"Business, Office & Industrial - Other Categories","Office Equipment & Supplies - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Office-Equipment-Supplies/25298/bn_1841455
"Business, Office & Industrial - Other Categories","Other Business & Industrial - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Other-Business-Office-Industrial/26261/bn_1841035
"Business, Office & Industrial - Other Categories","Packing & Posting Supplies - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Packing-Posting-Supplies/19273/bn_1842947
"Business, Office & Industrial - Other Categories","Power Tools - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Industrial-Power-Tools/61573/bn_1527893
"Business, Office & Industrial - Other Categories","Printing & Graphic Arts - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Printing-Graphic-Arts/26238/bn_1838586
"Business, Office & Industrial - Other Categories","Restaurant & Catering - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Restaurant-Catering/11874/bn_1841994
"Business, Office & Industrial - Other Categories","Retail & Shop Fitting - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Retail-Shop-Fitting/11890/bn_1839931
"Business, Office & Industrial - Other Categories","Show Supplies - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Trade-Show-Displays-Stands/1304/bn_2315064
"Business, Office & Industrial - Other Categories","Stationery & School Equipment - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Stationery-School-Equipment/16092/bn_1839562
"Business, Office & Industrial - Other Categories","Telephone & Answering Systems - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Business-Telephone-Answering-Systems/34165/bn_1842942
"Business, Office & Industrial - Other Categories","Video Broadcasting & Recording - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Business-Video-Broadcasting-Recording/3319/bn_176722
"Business, Office & Industrial - Other Categories","Web Domains/ Email/ Software - Business, Office & Industrial",5,https://www.ebay.co.uk/b/Business-Web-Domains-Email-Software/192/bn_1841492
Media - Other Categories,"Books, Comics & Magazines - Media",5,http://www.ebay.co.uk/rpp/books-comics-magazines
Media - Other Categories,Music - Media,5,http://www.ebay.co.uk/rpp/music
Appliances - Home & Garden,Dishwasher Parts & Accessories - Appliances,6,https://www.ebay.co.uk/b/Dishwasher-Parts-Accessories/116026/bn_2314445
Appliances - Home & Garden,Fridges & Freezers - Appliances,6,https://www.ebay.co.uk/b/Fridge-Freezers/20713/bn_3202165
Appliances - Home & Garden,Washing Machines & Dryers - Appliances,6,https://www.ebay.co.uk/b/Washing-Machines-Dryers-Parts-Accessories/42231/bn_2316667
Bath - Home & Garden,Bathroom Suites - Bath,6,https://www.ebay.co.uk/b/Bathroom-Suites/147156/bn_1635245
Bath - Home & Garden,Baths - Bath,6,http://www.ebay.co.uk/rpp/bath
Bath - Home & Garden,Caddies & Organisation - Bath,6,https://www.ebay.co.uk/b/Bath-Caddies-Organisation/54075/bn_821854
Bath - Home & Garden,Jacuzzi/Spa - Bath,6,https://www.ebay.co.uk/b/Whirlpool-Spa-Baths/46249/bn_1633250
Bath - Home & Garden,Plumbing - Bath,6,https://www.ebay.co.uk/b/Bathroom-Plumbing/57212/bn_1623866
Bath - Home & Garden,Shower Enclosures - Bath,6,https://www.ebay.co.uk/b/Shower-Doors-Panels-Trays/147146/bn_1630683
Bath - Home & Garden,Shower Plumbing - Bath,6,https://www.ebay.co.uk/b/Shower-Plumbing/147152/bn_1630048
Bath - Home & Garden,Sinks - Bath,6,https://www.ebay.co.uk/b/Home-Bathroom-Sinks/71283/bn_1632246
Furniture & Homeware - Home & Garden,Bedroom Furniture Sets - Furniture & Homeware,6,https://www.ebay.co.uk/b/Bedroom-Furniture-Sets/20480/bn_1633431
Furniture & Homeware - Home & Garden,Beds & Mattresses - Furniture & Homeware,6,https://www.ebay.co.uk/b/Beds-Mattresses/32254/bn_1632812
Pets - Home & Garden,Beekeeping - Pets,6,https://www.ebay.co.uk/b/Beekeeping-Supplies/116881/bn_1841488
Pets - Home & Garden,Birds - Pets,6,https://www.ebay.co.uk/b/Bird-Supplies/20734/bn_1838582
Pets - Home & Garden,Cat Supplies - Pets,6,https://www.ebay.co.uk/b/Cat-Supplies/20737/bn_1676973
Pets - Home & Garden,Dog Supplies - Pets,6,https://www.ebay.co.uk/b/Dog-Supplies/20742/bn_1841057
Pets - Home & Garden,Fish & Aquarium - Pets,6,https://www.ebay.co.uk/b/Fish-Aquariums/20754/bn_827558
Pets - Home & Garden,Horses - Pets,6,https://www.ebay.co.uk/b/Other-Equestrian-Equipment/1048/bn_1838539
Pets - Home & Garden,Other Pet Supplies - Pets,6,https://www.ebay.co.uk/b/Other-Pet-Supplies/301/bn_1838911
Pets - Home & Garden,Pet Memorials - Pets,6,https://www.ebay.co.uk/b/Pet-Memorials/116391/bn_1842016
Pets - Home & Garden,Poultry & Fowl - Pets,6,https://www.ebay.co.uk/b/Poultry-Waterfowl-Supplies/177801/bn_1841439
Pets - Home & Garden,Reptiles - Pets,6,https://www.ebay.co.uk/b/Reptile-Supplies/1285/bn_1838489
Pets - Home & Garden,Small Animal Supplies - Pets,6,https://www.ebay.co.uk/b/Small-Animal-Supplies/26696/bn_1676810
Pets - Home & Garden,Spiders & Insects - Pets,6,https://www.ebay.co.uk/b/Spider-Insect-Supplies/122950/bn_1839271
"Event Tickets - Sports, Hobbies & Leisure",Cinema Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Cinema-Tickets/170593/bn_1839867
"Event Tickets - Sports, Hobbies & Leisure",Comedy Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Comedy-Tickets/170589/bn_7208288
"Event Tickets - Sports, Hobbies & Leisure",Concert Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Concert-Tickets/34814/bn_1839411
"Event Tickets - Sports, Hobbies & Leisure",Museum Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Museum-Tickets/170592/bn_1841728
"Event Tickets - Sports, Hobbies & Leisure",Other Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Other-Events-Tickets/1306/bn_1838824
"Event Tickets - Sports, Hobbies & Leisure",Special Experience Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Special-Experience-Tickets/170591/bn_1839361
"Event Tickets - Sports, Hobbies & Leisure",Sports Event Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Sport-Event-Tickets/170590/bn_1841092
"Event Tickets - Sports, Hobbies & Leisure",Theatre Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Theatre-Tickets/170588/bn_1841768
"Event Tickets - Sports, Hobbies & Leisure",Theme Park Tickets - Event Tickets,6,https://www.ebay.co.uk/b/Theme-Park-Tickets/170594/bn_1841474
"Holidays & Travel - Sports, Hobbies & Leisure",Accommodation - Holidays & Travel,6,https://www.ebay.co.uk/b/Holiday-Travel-Accommodations/16079/bn_1839157
"Holidays & Travel - Sports, Hobbies & Leisure",Bus / Coach Tickets - Holidays & Travel,6,https://www.ebay.co.uk/b/Bus-Coach-Tickets/88839/bn_1839245
"Holidays & Travel - Sports, Hobbies & Leisure",Car Hire / Car Rental - Holidays & Travel,6,https://www.ebay.co.uk/b/Car-Hire-Car-Rental/147399/bn_1842937
"Holidays & Travel - Sports, Hobbies & Leisure",Ferries / Cruises - Holidays & Travel,6,https://www.ebay.co.uk/b/Ferries-Cruises/16078/bn_1841076
"Holidays & Travel - Sports, Hobbies & Leisure",Flight Tickets - Holidays & Travel,6,https://www.ebay.co.uk/b/Flight-Tickets/3253/bn_1842075
"Holidays & Travel - Sports, Hobbies & Leisure",Other Travel - Holidays & Travel,6,https://www.ebay.co.uk/b/Other-Holiday-Travel/1310/bn_1841079
"Holidays & Travel - Sports, Hobbies & Leisure",Package Holidays - Holidays & Travel,6,https://www.ebay.co.uk/b/Package-Holidays/25614/bn_1839443
"Holidays & Travel - Sports, Hobbies & Leisure",Short Breaks - Holidays & Travel,6,https://www.ebay.co.uk/b/Short-Break-Holidays/34514/bn_1841441
"Holidays & Travel - Sports, Hobbies & Leisure",Train Tickets - Holidays & Travel,6,https://www.ebay.co.uk/b/Train-Tickets/98982/bn_1842040
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Antiques & Art - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Antiques-Art-Wholesale-Job-Lots/52529/bn_1839069
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Automotive - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Automotive-Wholesale-Job-Lots/40019/bn_1838396
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Baby - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Baby-Wholesale-Job-Lots/48757/bn_1842011
"Wholesale & Job Lots - Sports, Hobbies & Leisure","Business, Office & Industrial - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Business-Office-Industrial-Wholesale-Job-Lots/90926/bn_1839103
"Wholesale & Job Lots - Sports, Hobbies & Leisure","Clothes, Shoes & Accessories - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Clothing-Shoes-Accessories-Wholesale-Lots/41964/bn_1841091
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Collectables - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Collectables-Wholesale-Job-Lots/26425/bn_1839034
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Computing - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Computing-Wholesale-Job-Lots/45090/bn_1838745
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Consumer Electronics - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Consumer-Electronics-Wholesale-Job-Lots/51004/bn_1838810
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Crafts - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Crafts-Wholesale-Job-Lots/45077/bn_1839265
"Wholesale & Job Lots - Sports, Hobbies & Leisure","DVDs, Films & TV - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/DVDs-Films-TV-Wholesale-Job-Lots/31606/bn_1841068
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Dolls & Bears - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Dolls-Bears-Wholesale-Job-Lots/52550/bn_1841063
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Greeting Cards/Stationery - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Greeting-Cards-Stationery-Wholesale-Job-Lots/91595/bn_1838604
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Health & Beauty - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Health-Beauty-Wholesale-Job-Lots/31822/bn_1839623
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Home & Garden - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Home-Garden-Wholesale-Job-Lots/31605/bn_1841070
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Jewellery & Watches - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Jewellery-Watches-Wholesale-Job-Lots/40131/bn_1839526
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Mixed Lots - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Mixed-Wholesale-Job-Lots/48461/bn_1841482
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Mobile & Home Phones - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Mobile-Home-Phones-Wholesale-Job-Lots/45065/bn_1841752
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Music - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Music-Wholesale-Job-Lots/31608/bn_1842070
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Musical Instruments - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Musical-Instruments-Wholesale-Job-Lots/52555/bn_1840065
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Novelty Items - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Novelty-Items-Wholesale-Job-Lots/90950/bn_1838605
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Other Wholesale & Job Lots - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Other-Wholesale-Job-Lots/56384/bn_1839724
"Wholesale & Job Lots - Sports, Hobbies & Leisure",PC & Video Gaming - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/PC-Video-Gaming-Wholesale-Job-Lots/31583/bn_1839382
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Photography - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Photography-Wholesale-Job-Lots/45089/bn_1838943
"Wholesale & Job Lots - Sports, Hobbies & Leisure","Pottery, Porcelain & Glass - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Pottery-Porcelain-Glass-Wholesale-Job-Lots/60102/bn_1840114
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Sporting Goods - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Sporting-Goods-Wholesale-Job-Lots/26423/bn_1838802
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Sports Memorabilia - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Sports-Memorabilia-Wholesale-Job-Lots/56080/bn_1842033
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Tickets & Travel - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Tickets-Travel-Wholesale-Job-Lots/90951/bn_1839167
"Wholesale & Job Lots - Sports, Hobbies & Leisure",Toys & Games - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Toys-Games-Wholesale-Job-Lots/26424/bn_1839102
Art - Collectibles & Art,Artists (Self-Representing) - Art,6,https://www.ebay.co.uk/rpp/art
Stamps - Collectibles & Art,Africa - Stamps,6,https://www.ebay.co.uk/b/African-Stamps/181423/bn_7204987
Stamps - Collectibles & Art,Asia - Stamps,6,https://www.ebay.co.uk/b/Asian-Stamps/181416/bn_7204992
Stamps - Collectibles & Art,Australia & Oceania - Stamps,6,https://www.ebay.co.uk/b/Australian-Stamps/3468/bn_2316406
Stamps - Collectibles & Art,British Colonies & Territories - Stamps,6,https://www.ebay.co.uk/b/British-Colony-Territory-Stamps/65174/bn_1838441
Stamps - Collectibles & Art,Caribbean - Stamps,6,https://www.ebay.co.uk/b/Caribbean-Stamps/179377/bn_1841762
Stamps - Collectibles & Art,Central & South America - Stamps,6,https://www.ebay.co.uk/b/Central-South-American-Stamps/181417/bn_7204978
Stamps - Collectibles & Art,Europe - Stamps,6,https://www.ebay.co.uk/b/European-Stamps/4742/bn_1840116
Stamps - Collectibles & Art,Great Britain - Stamps,6,https://www.ebay.co.uk/b/Great-Britain-Stamps/3499/bn_1841486
Stamps - Collectibles & Art,Ireland - Stamps,6,https://www.ebay.co.uk/b/Ireland-Stamps/3490/bn_1838619
Stamps - Collectibles & Art,Middle East - Stamps,6,https://www.ebay.co.uk/b/Middle-Eastern-Stamp-Collections-Lots/145842/bn_2315211
Stamps - Collectibles & Art,North America - Stamps,6,https://www.ebay.co.uk/b/Canada-Stamps/3478/bn_2316407
Stamps - Collectibles & Art,Other Stamps - Stamps,6,https://www.ebay.co.uk/b/Other-Postal-Stamps/170137/bn_1842018
Stamps - Collectibles & Art,Philately - Stamps,6,https://www.ebay.co.uk/b/Philately/7898/bn_1838627
Stamps - Collectibles & Art,Publications & Supplies - Stamps,6,https://www.ebay.co.uk/b/Stamp-Publications-Supplies/181421/bn_7204979
Stamps - Collectibles & Art,Scripophily - Stamps,6,https://www.ebay.co.uk/b/Share-Certificates-Bonds/72381/bn_1841739
Stamps - Collectibles & Art,Stamps: World - Stamps,6,https://www.ebay.co.uk/b/Worldwide-Stamps/181420/bn_7204985
Stamps - Collectibles & Art,Thematics - Stamps,6,https://www.ebay.co.uk/b/Thematic-Postal-Stamps/4752/bn_1838585
Stamps - Collectibles & Art,United States - Stamps,6,https://www.ebay.co.uk/b/United-States-Stamps/261/bn_1839154
Stamps - Collectibles & Art,Worldwide - Stamps,6,https://www.ebay.co.uk/b/Worldwide-Stamps/181420/bn_7204985
Wholesale & Job Lots - Collectibles & Art,Antiques & Art - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Antiques-Art-Wholesale-Job-Lots/52529/bn_1839069
Wholesale & Job Lots - Collectibles & Art,Automotive - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Automotive-Wholesale-Job-Lots/40019/bn_1838396
Wholesale & Job Lots - Collectibles & Art,Baby - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Baby-Wholesale-Job-Lots/48757/bn_1842011
Wholesale & Job Lots - Collectibles & Art,"Business, Office & Industrial - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Business-Office-Industrial-Wholesale-Job-Lots/90926/bn_1839103
Wholesale & Job Lots - Collectibles & Art,"Clothes, Shoes & Accessories - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Clothing-Shoes-Accessories-Wholesale-Lots/41964/bn_1841091
Wholesale & Job Lots - Collectibles & Art,Collectables - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Collectables-Wholesale-Job-Lots/26425/bn_1839034
Wholesale & Job Lots - Collectibles & Art,Computing - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Computing-Wholesale-Job-Lots/45090/bn_1838745
Wholesale & Job Lots - Collectibles & Art,Consumer Electronics - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Consumer-Electronics-Wholesale-Job-Lots/51004/bn_1838810
Wholesale & Job Lots - Collectibles & Art,Crafts - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Crafts-Wholesale-Job-Lots/45077/bn_1839265
Wholesale & Job Lots - Collectibles & Art,"DVDs, Films & TV - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/DVDs-Films-TV-Wholesale-Job-Lots/31606/bn_1841068
Wholesale & Job Lots - Collectibles & Art,Dolls & Bears - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Dolls-Bears-Wholesale-Job-Lots/52550/bn_1841063
Wholesale & Job Lots - Collectibles & Art,Greeting Cards/Stationery - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Greeting-Cards-Stationery-Wholesale-Job-Lots/91595/bn_1838604
Wholesale & Job Lots - Collectibles & Art,Health & Beauty - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Health-Beauty-Wholesale-Job-Lots/31822/bn_1839623
Wholesale & Job Lots - Collectibles & Art,Home & Garden - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Home-Garden-Wholesale-Job-Lots/31605/bn_1841070
Wholesale & Job Lots - Collectibles & Art,Jewellery & Watches - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Jewellery-Watches-Wholesale-Job-Lots/40131/bn_1839526
Wholesale & Job Lots - Collectibles & Art,Mixed Lots - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Mixed-Wholesale-Job-Lots/48461/bn_1841482
Wholesale & Job Lots - Collectibles & Art,Mobile & Home Phones - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Mobile-Home-Phones-Wholesale-Job-Lots/45065/bn_1841752
Wholesale & Job Lots - Collectibles & Art,Music - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Music-Wholesale-Job-Lots/31608/bn_1842070
Wholesale & Job Lots - Collectibles & Art,Musical Instruments - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Musical-Instruments-Wholesale-Job-Lots/52555/bn_1840065
Wholesale & Job Lots - Collectibles & Art,Novelty Items - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Novelty-Items-Wholesale-Job-Lots/90950/bn_1838605
Wholesale & Job Lots - Collectibles & Art,Other Wholesale & Job Lots - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Other-Wholesale-Job-Lots/56384/bn_1839724
Wholesale & Job Lots - Collectibles & Art,PC & Video Gaming - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/PC-Video-Gaming-Wholesale-Job-Lots/31583/bn_1839382
Wholesale & Job Lots - Collectibles & Art,Photography - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Photography-Wholesale-Job-Lots/45089/bn_1838943
Wholesale & Job Lots - Collectibles & Art,"Pottery, Porcelain & Glass - Wholesale & Job Lots",6,https://www.ebay.co.uk/b/Pottery-Porcelain-Glass-Wholesale-Job-Lots/60102/bn_1840114
Wholesale & Job Lots - Collectibles & Art,Sporting Goods - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Sporting-Goods-Wholesale-Job-Lots/26423/bn_1838802
Wholesale & Job Lots - Collectibles & Art,Sports Memorabilia - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Sports-Memorabilia-Wholesale-Job-Lots/56080/bn_1842033
Wholesale & Job Lots - Collectibles & Art,Tickets & Travel - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Tickets-Travel-Wholesale-Job-Lots/90951/bn_1839167
Wholesale & Job Lots - Collectibles & Art,Toys & Games - Wholesale & Job Lots,6,https://www.ebay.co.uk/b/Toys-Games-Wholesale-Job-Lots/26424/bn_1839102
Facial Skin Care - Health & Beauty,Acne & Blemish Treatments - Facial Skin Care,6,https://www.ebay.co.uk/b/Acne-Blemish-Treatment/29618/bn_2316278
Cars - Motors,4WD/4X4 - Cars,6,https://www.ebay.co.uk/b/Cars/9801/bn_1839037
Cars - Motors,Classic Cars - Cars,6,https://www.ebay.co.uk/b/Classic-Cars/29751/bn_1839833
Cars - Motors,Estates - Cars,6,https://www.ebay.co.uk/b/Cars/9801/bn_1839037
Cars - Motors,Sports/Convertible Cars - Cars,6,https://www.ebay.co.uk/b/Cars/9801/bn_1839037
Cars - Motors,Standard Cars - Cars,6,https://www.ebay.co.uk/b/Cars/9801/bn_1839037
More Vehicles - Motors,Boats & Watercraft - More Vehicles,6,http://www.ebay.co.uk/rpp/boats
More Vehicles - Motors,Boats & Watercraft - More Vehicles,6,https://www.ebay.co.uk/b/Boats-Watercraft/1293/bn_1838664
More Vehicles - Motors,"Camervans, Caravans, & Motorhomes - More Vehicles",6,https://www.ebay.co.uk/b/Campervans-Caravans-Motorhomes/121904/bn_1838487
More Vehicles - Motors,"Cars, Motorcycles & Vehicles - More Vehicles",6,https://www.ebay.co.uk/b/Cars-Motorcycles-Vehicles/9800/bn_1839671
More Vehicles - Motors,Commercial Lorries & Trucks - More Vehicles,6,https://www.ebay.co.uk/b/Commercial-Lorries-Trucks/122192/bn_2314795
More Vehicles - Motors,Commercial Vans & Pickups - More Vehicles,6,https://www.ebay.co.uk/b/Commercial-Vans-Pickups/122202/bn_2314804
More Vehicles - Motors,Commercial Vehicle Trailers & Transporters - More Vehicles,6,https://www.ebay.co.uk/b/Commercial-Vehicle-Trailers-Transporters/66468/bn_2317189
More Vehicles - Motors,"Minibusses, Buses & Coaches - More Vehicles",6,https://www.ebay.co.uk/b/Minibuses-Buses-Coaches/122195/bn_2314798
Property - Other Categories,Overseas Estate Agents - Property,6,https://www.ebay.co.uk/b/Overseas-Estate-Agents/172188/bn_2315432
Property - Other Categories,Private Overseas Property - Property,6,https://www.ebay.co.uk/b/Private-Overseas-Property/1607/bn_2315346
Property - Other Categories,Private UK & Ireland Property - Property,6,https://www.ebay.co.uk/b/Private-UK-Ireland-Property/93847/bn_2317917
Property - Other Categories,Private UK Ireland Property - Property,6,https://www.ebay.co.uk/b/Private-UK-Ireland-Property/93847/bn_2317917
Property - Other Categories,UK & Ireland Estate Agents - Property,6,https://www.ebay.co.uk/b/UK-and-Ireland-Estate-Agents/172207/bn_7208297
Property - Other Categories,UK and Ireland Estate Agents - Property,6,https://www.ebay.co.uk/b/UK-and-Ireland-Estate-Agents/172207/bn_7208297
